,start,end,start_frame,end_frame,text
693,3395.86,3398.5800000000004,101875,101957,And the response caruso to matthews
694,3399.46,3401.1400000000003,101983,102034,Knocked down shot
695,3401.1400000000003,3403.1400000000003,102034,102094,Giving the lakers life
696,3403.38,3405.38,102101,102161,Matthews in his first year and there they are
697,3408.1000000000004,3413.6200000000003,102243,102408,Did it court side draymond green blocked by davis anthony davis sensational defensive play
698,3416.34,3419.6200000000003,102490,102588,And green usually gets a layup of game off that fake
699,3420.58,3425.06,102617,102751,To curry davis calling for it gets it inside shots good and one
700,3425.8599999999997,3428.74,102775,102862,Davis at both ends and a chance for a three-point play
701,3430.18,3434.8199999999997,102905,103044,Coach here's what you're talking about putting davis at the five so the screen and roll takes draymond green off him
702,3435.14,3440.98,103054,103229,Puts a smaller anderson on him. He can have his way gets the contact and the finish well and there's room to move
703,3441.7799999999997,3443.06,103253,103291,and post
704,3443.06,3445.22,103291,103356,Here he starts it off. That's a tremendous
705,3445.8599999999997,3449.56,103375,103486,"Block shot, but it starts with the lineup construction"
706,3450.58,3453.4599999999996,103517,103603,That with four perimeter players surrounding davis
707,3454.1,3456.1,103623,103683,He can go in there without drummond
708,3456.66,3459.14,103699,103774,Or another center clogging it up
709,3460.18,3465.7,103805,103971,Anthony davis only 36 games played during the regular season missed 36
710,3466.74,3468.8199999999997,104002,104064,30 of them with that right calf
711,3468.8199999999997,3473.7,104064,104211,He was starting to show signs last final games of the season at that 42 point game against phoenix
712,3474.1,3476.8999999999996,104223,104306,"He has struggled so far tonight, but still a long way to go"
713,3479.2999999999997,3484.3399999999997,104378,104530,"Six point warriors lead four minutes to play pass inside to curry missed the layup, but a foul"
714,3484.58,3490.7599999999998,104537,104722,We got to show that that that is brilliance moving without the basketball and not a foul a goaltending
715,3492.02,3494.8199999999997,104760,104844,That's right marks of two points for curry. It's just so good
716,3497.14,3500.4199999999996,104914,105012,If more guys were willing to move at the speed
717,3501.06,3505.2400000000002,105031,105157,And the consistency of curry they'd be rewarded too matthews misses
718,3510.1,3517.56,105303,105526,Curry stumbles a bit now keeps his dribble alive against davis lost it ball deflected and a backcourt violation
719,3520.02,3522.02,105600,105660,Well curry's been loose with the ball
720,3522.82,3525.7000000000003,105684,105771,"This quarter, but this is brilliant comes off the initial screen"
721,3526.34,3529.14,105790,105874,Sets it up like he's going to come off the stagger back cuts
722,3529.7799999999997,3531.7799999999997,105893,105953,Now that's just
723,3532.74,3534.42,105982,106032,Well anthony davis was saying you know
724,3534.42,3538.3399999999997,106032,106150,Usually when a guy gives up the ball the defender can relax a little bit he goes
725,3538.42,3542.02,106152,106260,But that's when steph curry is his most dangerous after he gives up the ball
726,3542.8199999999997,3548.1,106284,106443,I know I said it before but think about it you add clay thompson who moves in a similar form and fashion
727,3548.42,3550.8199999999997,106452,106524,The pressure that they put on your defense collectively
728,3551.46,3553.46,106543,106603,Is unmatched in the history of this game?
729,3554.42,3556.98,106632,106709,Matthews to davis scarred by to skano anderson
730,3557.7,3559.7,106731,106791,Green looking to help
731,3560.1,3562.58,106803,106877,Davis spins contested shot way off
732,3563.46,3566.34,106903,106990,That one hit the side of the backboard and green gets the rebound
733,3567.54,3575.54,107026,107266,a well-timed double team by green on the baseline side davis now three for 16 to skano anderson pass to basemore
734,3578.5,3583.46,107355,107503,A lot of contact over in the far side basemore 3.01 go davis the rebound
735,3583.86,3585.86,107515,107575,Under three to play here on the third
736,3589.86,3594.42,107695,107832,Alex caruso goes all the way blocked by green basemore the other way
737,3597.54,3601.14,107926,108034,Treymon green again just putting on a defensive clinic
738,3603.14,3607.38,108094,108221,Plus six assists five rebounds gets inside layup. He missed it
739,3608.02,3611.2200000000003,108240,108336,Ball knocked out of bounds still golden state ball green thornton
740,3611.22,3614.12,108336,108423,Bound still golden state ball green thought he was fouled
741,3618.8199999999997,3620.8199999999997,108564,108624,As caruso turn in the corner
742,3622.02,3623.7799999999997,108660,108713,Sees green
743,3623.7799999999997,3629.54,108713,108886,That's outstanding defense and help by draymond green has been doing it all night long. That's his third block
744,3632.18,3634.8199999999997,108965,109044,Warriors have eight to shoot jordan pool has come in
745,3636.8199999999997,3638.8199999999997,109104,109164,Lebron james back in
746,3641.22,3648.4199999999996,109236,109452,Pass inside to wiggins stolen by james. That's the seventh turnover here in the third. They only had five the first half kuzma to davis
747,3649.62,3653.62,109488,109608,The fast break can be lethal for the lakers and they've cut the deficit to six
748,3653.9399999999996,3658.8999999999996,109618,109766,And the warriors lose this game. They're going to look at this quarter and recognize this is where it happened
749,3659.52,3661.52,109785,109845,carelessness on the offensive end
750,3662.4199999999996,3667.3199999999997,109872,110019,Another turnover but warriors get it back wiggins for three
751,3671.54,3677.9399999999996,110146,110338,Under two to play third quarter here in this playing game kuzma backdoor layup is good
752,3680.3399999999997,3682.3399999999997,110410,110470,Timeout golden state
753,3689.4599999999996,3694.2,110683,110826,This one has been terrific the marquee matchup of the plan is not disappointed
754,3694.8399999999997,3702.12,110845,111063,Curry tied up gets it inside the green green to wiggins wiggins hard off the glass won't go the tip is up and good
755,3706.7599999999998,3712.2999999999997,111202,111368,Boy wiggins playing with a force tonight at both ends. He's got 15. It's a six-point warriors lead
756,3719.16,3721.5,111574,111645,Matthew's cuts looking for davis
757,3721.5,3723.74,111645,111712,James three pointer puts it in
758,3724.62,3726.62,111738,111798,his first three pointer
759,3726.86,3732.14,111805,111964,"Of the night and it's a three-point game, but you look at the post-up play what wiggins had on one on one he shoots a"
760,3732.78,3736.78,111983,112103,Fade away one leg is shot now knocks down a three. That's good defense sometimes
761,3736.78,3742.54,112103,112276,"You just got to give credit to greatness. Oh curry beautiful pass, but wiggins couldn't handle it and kuzma comes the other way"
762,3744.78,3746.78,112343,112403,Lobbitt and davis throws it down
763,3746.78,3750.7000000000003,112403,112521,Boy is it fun to hear a large crowd the noise of that once again
764,3752.1400000000003,3754.1400000000003,112564,112624,curry on the drive
765,3755.34,3759.34,112660,112780,Curry for three that's good step curry from way downtown
766,3759.9,3763.82,112797,112914,"His fifth three pointer of the night, you know how tough a shot that was"
767,3764.5400000000004,3767.82,112936,113034,That's good. That's good. That's good. That's good. That's good. That's good
768,3768.86,3772.6200000000003,113065,113178,That's good. That's good. That's good. That's good. That's good. That's good
769,3772.62,3777.2599999999998,113178,113317,"Downtown his fifth three pointer of the night, you know how tough a shot that was"
770,3778.7799999999997,3781.74,113363,113452,I mean other great nba players
771,3783.1,3790.38,113493,113711,Can't shoot that he is one of a kind on that type of pass it sprint catch and fire
772,3791.98,3796.38,113759,113891,James back door to caruso another back door cut leads to a layup
773,3797.2599999999998,3799.5,113917,113985,But there's more space on the floor now
774,3800.22,3802.3,114006,114069,That the traditional center is out
775,3803.34,3809.26,114100,114277,And so there's more cutting avenues no fouls to give here for the lakers dream on green wide open for three
776,3813.5,3818.78,114405,114563,Welcome back to the state farm nba play-in tournament here with coach frank vogel frank
777,3818.86,3824.7,114565,114741,What do you attribute that lockdown defense in the third quarter? You really forced a bunch of warriors turnovers
778,3825.4199999999996,3829.66,114762,114889,"Yeah, defensively pretty good most of the night, um, you know, we ratcheted it up a little bit in that quarter"
779,3829.74,3833.02,114892,114990,We know that steph's quarter to get going still hit a few bombs on us
780,3833.1,3834.7799999999997,114993,115043,"Uh, you know, we gotta live with that"
781,3834.7799999999997,3839.3399999999997,115043,115180,"But you know our guys are motivated and you know, we we take pride in number one defense in the league and we're gonna mean"
782,3839.3399999999997,3845.4199999999996,115180,115362,It's not a stretch here do or die fourth quarter a playoff berth on the line. You've got step curry on the other side
783,3845.5,3847.5,115365,115425,What do you tell your guys got to execute?
784,3847.58,3851.5,115427,115545,"Okay, just that's what you got to worry about execute our defensive coverages and get a good shot every time down"
785,3851.74,3853.74,115552,115612,Thank you so much
786,3854.14,3861.02,115624,115830,"All right, rachel james the rebound after the beautiful feed to davis to tie the game opening minute here fourth quarter"
787,3861.8999999999996,3863.18,115856,115895,warriors
788,3863.18,3865.5,115895,115965,Largest lead was 13 early in the third
789,3866.7,3869.9799999999996,116001,116099,And the warriors did a good job when curry and green rested
790,3870.62,3878.22,116118,116346,"In the first half, but this is danger zone right now james inside bank shot missed it and kavan looney could not quite hold on"
791,3879.1,3881.58,116373,116447,And it's laker ball with 14 now on the shot clock
792,3881.74,3889.34,116452,116680,And I love this substitution of draymond green coming back in that's just a beautiful pass to davis
793,3890.54,3893.42,116716,116802,You need to match greens minutes with davis
794,3897.42,3901.8199999999997,116922,117054,Kuzma trying to get free and they lob it into kuzma over pull lays it up and in
795,3902.06,3904.2999999999997,117061,117128,And the lakers with their first lead of the night
796,3907.42,3910.54,117222,117316,How long does steve kerr leave step curry out of this ballgame
797,3911.66,3915.58,117349,117467,That's the ninth assist from lebron james
798,3916.22,3918.22,117486,117546,molder to pull
799,3918.7799999999997,3921.8199999999997,117563,117654,Bull's been excellent off the bench down the stretch of the regular season
800,3922.46,3924.46,117673,117733,"Now, this is a whole different ballgame"
801,3925.58,3931.66,117767,117949,Mulder harassed and stolen by caruso the turnovers continue to mount in the second half for the warriors
802,3932.86,3936.62,117985,118098,And this is where wiggins was stationary that entire possession
803,3937.42,3939.2599999999998,118122,118177,He's got to be great
804,3939.26,3946.5600000000004,118177,118396,When curry rests james drives on toscano anderson lay up banks at home timeout golden state
805,3961.5800000000004,3968.38,118847,119051,Wiggins battling with matthews matthews an excellent defender throughout his career wiggins trying to draw foul didn't get the whistle
806,3968.78,3973.82,119063,119214,We said a lot about the lake the warriors turning the ball over you got to give credit to this lake of defense
807,3973.82,3979.5,119214,119385,They have increased the value and I think it starts with who you're playing. So west matthews
808,3980.46,3983.42,119413,119502,He has been intense as james goes in with the reverse
809,3985.82,3987.82,119574,119634,And there's more room on the floor
810,3989.7400000000002,3996.94,119692,119908,A six-point lead. That's a 19-point turnaround here on the second half curry looking toscano anderson driving layup
811,3997.7400000000002,4000.2200000000003,119932,120006,Offensive foul james draws the charge
812,4001.58,4003.82,120047,120114,And davis falls on top of them
813,4007.7400000000002,4012.38,120232,120371,And I think steve kerr may be challenging this and that's a block
814,4014.14,4016.14,120424,120484,And it is going to be a challenge
815,4018.38,4022.64,120551,120679,So they'll challenge those guys will get up and we'll see what happens
816,4022.8799999999997,4025.2999999999997,120686,120758,Eight points five rebounds off the bench
817,4029.6,4033.2,120888,120996,It's only the 11th and 12th free throws of the game for golin state
818,4034.96,4036.96,121048,121108,Second half so far
819,4037.2799999999997,4041.12,121118,121233,They haven't played montrez harrell. They haven't played
820,4042.0,4045.8599999999997,121260,121375,Horton tucker they've gone with a very tight rotation
821,4053.52,4056.0,121605,121680,Steve kerr has only played eight players
822,4057.44,4061.3599999999997,121723,121840,His team trails by five two and a half gone by in the fourth caruso the drive
823,4062.56,4067.44,121876,122023,Davis the tip won't go to scott oanderson a rebound again draymond green contesting the shot
824,4071.8399999999997,4073.8399999999997,122155,122215,Curry back into green
825,4076.64,4081.8399999999997,122299,122455,Davis on curry green pass tried to thread the needle and turned it over
826,4083.44,4088.08,122503,122642,I had beautiful feed to matthews good transition defense though from the warriors
827,4090.0,4092.0,122700,122760,Kuzma the drive can't finish
828,4096.88,4099.92,122906,122997,Wiggins barrels into matthews offensive foul
829,4101.12,4104.32,123033,123129,"Boy, what a call from frank vulgar to get west matthews off the bench"
830,4104.4,4106.4,123131,123191,He has really had an impact as a coach
831,4106.72,4112.24,123201,123367,You have to have guys that you trust that when is when it matters most I know exactly what they're going to do
832,4112.64,4115.92,123379,123477,And west matthews has been proven to be a competitor at an elite level
833,4116.4800000000005,4121.280000000001,123494,123638,And a guy that has no quit and he has come out and got it done on a defensive end especially
834,4121.360000000001,4126.160000000001,123640,123784,This is why they signed him. It's his first year with the lakers. He's 34 his 12th year in the league
835,4126.240000000001,4130.0,123787,123900,The lakers are his seventh team. He's always been an excellent defensive player
836,4130.64,4132.400000000001,123919,123972,tough fearless
837,4132.400000000001,4134.400000000001,123972,124032,rob palinka
838,4134.4800000000005,4139.52,124034,124185,Wanted to bring him for these kind of games. There's certain matchups. You need him defensively. He can also hit a three
839,4139.52,4141.52,124185,124245,three
840,4141.52,4143.52,124245,124305,Competitors only apply
841,4143.6,4147.4400000000005,124308,124423,It's hard to find great competitors west matthews is
842,4148.96,4153.4400000000005,124468,124603,Davis jump shot got it anthony davis has come alive in the second half
843,4155.84,4157.84,124675,124735,The laker lead is seven
844,4159.6,4161.6,124788,124848,Curry for three answers
845,4162.320000000001,4164.240000000001,124869,124927,Steph curry with a six three pointer
846,4164.32,4170.48,124929,125114,He's got 29 so they clear the whole side eliminate the help and allow step curry to win his matchup one on one
847,4170.5599999999995,4173.2,125116,125196,And caruso was substituted out of the game
848,4174.48,4180.4,125234,125411,Curry on davis isolated there on the elbow wiggins looking to help pool comes over to help
849,4182.0,4187.12,125460,125613,Matthews inside kuzma shot clock at four kuzma tough fall away shot in and out
850,4188.24,4190.5,125647,125715,Now the fight for the rebound goes to draymond green
851,4190.5,4194.82,125715,125844,Curry on the drive scoop layup. He banks it home. Oh what a sweet move from curry
852,4196.34,4198.34,125890,125950,31 points and it's a two-point game
853,4204.9,4207.86,126146,126235,And pool just pushing matthews out of the way
854,4208.58,4211.78,126257,126353,That's going to be the first team foul here on the fourth
855,4211.78,4217.06,126353,126511,No caruso harassing him truda inserted into the game step curry knocks down to three gets a rhythm
856,4217.14,4223.620000000001,126514,126708,Spectacular finish before the contest an efficient game for curry 10 of 18 from the field six of nine from three
857,4225.3,4230.580000000001,126759,126917,Davis left alone for three got it anthony davis his first three pointer of the night
858,4230.580000000001,4236.34,126917,127090,He was 0 for five and it's back to a five-point laker lead get a couple layups get a dunk
859,4237.14,4239.14,127114,127174,And now the jump shot becomes a little bit
860,4239.14,4243.14,127174,127294,Easier he struggled from three-point range all season long
861,4245.14,4247.14,127354,127414,Just 26 percent
862,4247.9400000000005,4253.860000000001,127438,127615,Well good find by james as green tries to take away the role
863,4257.22,4260.18,127716,127805,Always chatting away his traymonde green
864,4261.3,4263.3,127839,127899,He's trying to get the ball in the net
865,4263.3,4266.1,127899,127983,Always chatting away his traymonde green
866,4267.62,4273.22,128028,128196,Curry gets free drives inside scoop layup missed it. He thought he was hit steve kurr is furious
867,4273.78,4276.18,128213,128285,Here's james the other way long three-pointer
868,4277.54,4279.54,128326,128386,Carams out to molder
869,4280.820000000001,4287.7,128424,128631,Jordan pull all beautiful crossover tried to jam it ball knocks loose out of bounds and it's going to be warriors ball
870,4289.06,4291.06,128671,128731,That would have been quite the highlight for james
871,4291.46,4294.1,128743,128823,That would have been quite the highlight for jordan pull
872,4296.5,4300.84,128895,129025,I'm giving him a point just for the move and he got fouled
873,4307.700000000001,4309.700000000001,129231,129291,How is that not a foul
874,4310.26,4315.88,129307,129476,Why are you looking at me i'm not reffing wiggins pull on the inbound and it's back to three
875,4321.06,4324.26,129631,129727,Truder brings it up with 643 remaining
876,4326.42,4328.42,129792,129852,Lebron james sitting right now
877,4332.740000000001,4337.860000000001,129982,130135,"Well, he's at his minute limit I wonder if we'll see him again entry pass knocked away by draymond green"
878,4338.26,4341.9400000000005,130147,130258,Pull ahead to wiggins wiggins drives floats it up shot is good
879,4342.56,4346.52,130276,130395,19 points for wiggins and it's back to one timeout la
880,4346.52,4348.52,130395,130455,Great
881,4348.52,4351.56,130455,130546,Marv albert the greatest basketball announcer of all time
882,4352.280000000001,4356.46,130568,130693,For his impact on aspiring broadcasters is immeasurable
883,4357.3,4358.76,130719,130762,Congratulations. Thanks
884,4358.76,4361.240000000001,130762,130837,For a spectacular career marv albert
885,4362.200000000001,4367.72,130866,131031,And i'm one of those guys three years with marv albert as a partner congratulations legend
886,4368.92,4372.4400000000005,131067,131173,Paul misses screen dives kuzmino comes up with it
887,4373.0,4378.86,131190,131365,Just past the midway point of the fourth truder draws the foul shot won't go
888,4383.799999999999,4387.08,131513,131612,I'm just trying to imagine you as a head coach of the lakers right now
889,4387.16,4391.719999999999,131614,131751,What the looks you would be giving lebron james like basically asking him. Are you are you ready yet?
890,4392.04,4394.44,131761,131833,"No, I wouldn't be giving him dirty looks i'd be giving that"
891,4395.16,4398.04,131854,131941,Whoever's in charge of the minutes police i'd be like
892,4399.0,4400.2,131970,132006,Come on now
893,4400.2,4402.2,132006,132066,We'll give him off tomorrow
894,4402.28,4404.12,132068,132123,in the next day
895,4404.12,4406.28,132123,132188,As caruso is going to come back in
896,4407.32,4409.32,132219,132279,to the game
897,4409.48,4412.5199999999995,132284,132375,Truder has struggled tonight just two of 11 from the field
898,4413.32,4415.5599999999995,132399,132466,But hits the free throw lakers back up to
899,4417.16,4423.08,132514,132692,"Now caruso will come in and matthew sits 11 minutes for matthews, but he made his presence felt"
900,4425.16,4427.96,132754,132838,I think the key obviously was the lakers activity
901,4428.5199999999995,4431.96,132855,132958,But I think frank vogel found for this game
902,4432.5199999999995,4436.04,132975,133081,Davis at five playing huge minutes already up to 36
903,4437.16,4439.16,133114,133174,And going to west matthews
904,4440.04,4442.04,133201,133261,Was a huge factor
905,4442.599999999999,4444.599999999999,133277,133337,In their swarming defense
906,4445.639999999999,4447.639999999999,133369,133429,Truder goes one for two
907,4449.5599999999995,4451.5599999999995,133486,133546,Caruso back in the guard curry
908,4452.92,4458.5199999999995,133587,133755,Finds wiggins wiggins gets inside draws the contact and banks at home chance for a three-point play
909,4459.4800000000005,4462.52,133784,133875,Big plays from wiggins on both ends of the floor tonight
910,4464.360000000001,4468.860000000001,133930,134065,And unselfishness of steve curry takes the double team gets rid of the basketball
911,4469.160000000001,4473.8,134074,134214,Wiggins aggressive turns the corner and if you're anybody on the lake is not defending curry
912,4474.040000000001,4477.56,134221,134326,You have to fold all the way over so he doesn't have ability to catch and finish
913,4478.280000000001,4479.72,134348,134391,Wiggins wants to
914,4479.72,4481.56,134391,134446,Get the victory get back into playoffs
915,4481.56,4485.4800000000005,134446,134564,He's only been in the playoffs once in his first six years in the league that was
916,4485.959999999999,4488.919999999999,134578,134667,Five games in the first round with minnesota in 2018
917,4490.04,4495.799999999999,134701,134873,He has had a terrific season. He's played 71 of the 72 games in the regular season and here in the plan
918,4496.36,4499.08,134890,134972,21 points on 10 of 18 from the field
919,4499.719999999999,4502.839999999999,134991,135085,He's available every game every year. He plays
920,4503.4,4506.36,135102,135190,All the time as durable as any player in this league
921,4507.5599999999995,4512.5199999999995,135226,135375,Kuzma back out to shrewder shot clock at three puts up the three shot won't go one of the foul
922,4512.76,4515.64,135382,135469,Davis the offensive rebound back up and banks it home
923,4517.160000000001,4519.160000000001,135514,135574,But there's an awful lot of contact
924,4519.64,4525.8,135589,135774,"Not just on the shot, but also davis's rebound and finish anthony davis discarded people curry reverse"
925,4526.52,4531.660000000001,135795,135949,With the english off the glass a little more magic from steve curry. He's got 33
926,4532.92,4535.160000000001,135987,136054,And lebron james is coming back in
927,4536.84,4540.84,136105,136225,Shrewder drives inside caruso missed the layup curry the rebound
928,4543.400000000001,4545.400000000001,136302,136362,Curry to wiggins
929,4546.52,4549.8,136395,136494,"Jordan pull nope, they wave it off an offensive foul"
930,4550.280000000001,4552.76,136508,136582,I want to say on the screen set by draymond green
931,4553.320000000001,4555.580000000001,136599,136667,Not allowing the chase down contest
932,4559.240000000001,4561.240000000001,136777,136837,James will return
933,4562.4400000000005,4564.4400000000005,136873,136933,Three fouls on green
934,4564.44,4566.44,136933,136993,James
935,4570.44,4577.0,137113,137310,Incredibly davis was not giving up on the play so his effort to try to get to the shooter force that call
936,4578.5199999999995,4583.639999999999,137355,137509,That's 12 second half turnovers for golin state. They only had five in the first half
937,4584.5199999999995,4586.599999999999,137535,137597,They led by 13 at halftime
938,4587.08,4588.36,137612,137650,Lakers have
939,4588.36,4593.4,137650,137802,Taken the lead here on the fourth. They've led by as many as seven right now all tied with four and a half to play
940,4594.44,4596.44,137833,137893,the first half
941,4597.16,4603.24,137914,138097,This is a tough play to guard the curl by davis davis knocked away another steal from draymond green
942,4603.96,4605.96,138118,138178,And molder in the front court
943,4606.36,4612.44,138190,138373,Three steals three blocks for green curry on the drive gets inside foul on jumper. No good
944,4614.5199999999995,4618.28,138435,138548,11 rebounds for davis to go with 21 points
945,4619.24,4621.24,138577,138637,Yes
946,4622.2,4624.2,138666,138726,Mulder up and into shrewder
947,4625.16,4631.08,138754,138932,"Drives layup shot is good. Oh, what a tough shot from shrewder and draymond green wanted to push off"
948,4635.96,4639.42,139078,139182,Green's got to be careful with the referees. He already has a technical tonight
949,4642.679999999999,4644.679999999999,139280,139340,Gets the pass from curry
950,4644.92,4646.92,139347,139407,Pull for three puts it in
951,4647.4800000000005,4652.52,139424,139575,Warriors back up by one and that's where green is great you blitz curry
952,4655.32,4658.4400000000005,139659,139753,And you get it to green and he plays four on three
953,4659.96,4664.36,139798,139930,He's a great great decision maker and it may boil down to just that
954,4664.84,4672.36,139945,140170,Other guys not named curry making shots being ready and aggressive because the lakers are forcing curry to get rid of the basketball
955,4673.16,4678.92,140194,140367,Dennis shrewder tries drives on wiggins flips it up shot. No good rebound rebound draymond green
956,4679.639999999999,4681.639999999999,140389,140449,And here come the warriors up one
957,4682.44,4684.44,140473,140533,with 315 remaining
958,4686.2,4689.48,140586,140684,Curry fakes curry drives floats it up banks at home
959,4690.92,4692.92,140727,140787,Timeout lakers
960,4693.5599999999995,4698.86,140806,140965,Here's the upcoming national tv schedule tnt tomorrow indiana and washington
961,4699.42,4703.82,140982,141114,At eight eastern for the right to get into the playoffs then the espn on friday
962,4704.219999999999,4708.94,141126,141268,Memphis winning earlier tonight against san antonio will play the loser of this game
963,4709.98,4715.099999999999,141299,141452,And it'll be at nine eastern for more in these games visit nba.com for the nba app
964,4715.5,4718.219999999999,141465,141546,This has been a thriller here at the staple center
965,4718.7,4724.46,141561,141733,Anthony davis and the lakers came back from 13 down took a seven-point lead here in the fourth but step curry
966,4724.7,4727.5,141741,141825,Arrusting here with the fourth. He's got 35 for the game
967,4728.14,4730.14,141844,141904,And it's the warriors up three
968,4730.14,4734.54,141904,142036,and interestingly frank vogel decides to sit shrewder and
969,4735.16,4737.16,142054,142114,reinsert wesley matthews
970,4738.62,4744.46,142158,142333,I think it's the right move. Absolutely. They gotta make an adjustment because the warrior is clearing a side for curry
971,4744.86,4747.42,142345,142422,They have to recognize that defensively the lakers do
972,4748.22,4751.6,142446,142548,And be in position to help james looking to post up basemore
973,4751.6,4753.6,142548,142608,24
974,4753.84,4756.400000000001,142615,142692,Squares and faces seven on the shot clock
975,4757.04,4764.56,142711,142936,Wiggins looking to help james four on the 24 james jumper short rebound matthews back out to james
976,4764.72,4769.280000000001,142941,143078,Pass to caruso corner three side of the backboard and basemore gets the rebound
977,4771.200000000001,4774.320000000001,143136,143229,And I talked about it earlier wiggins forcing lebron into that shot
978,4774.56,4779.92,143236,143397,That's a shot you're willing to give up if you're the warriors defensively against a bigger stronger lebron
979,4780.24,4784.4800000000005,143407,143534,And caruso's defense forces the turnovers curry dribbles it out of bounds
980,4786.32,4788.4,143589,143652,And now so inside the davis the runner
981,4789.2,4794.0,143676,143820,"No good, but a foul that's absolutely inexcusable on a turnover. They didn't get matched up"
982,4794.24,4799.2,143827,143976,So green had to rotate to the wide open caruso and now davis gets fouled
983,4801.52,4805.52,144045,144165,So pool picks up his third and anthony davis will shoot free throws
984,4805.52,4812.1,144165,144363,"This two for two tonight, it's only 74% during the season"
985,4836.0,4842.400000000001,145080,145272,Uh big second half for davis only at five points at halftime
986,4843.6,4847.620000000001,145308,145428,18 in the second half one point game under two and a half remaining
987,4852.160000000001,4856.96,145564,145708,Curry on the drive the floater in the paint short wiggins tips it but right to davis
988,4858.4800000000005,4860.4800000000005,145754,145814,James running the floor
989,4860.56,4863.280000000001,145816,145898,Pass to caruso back to james and he's fouled
990,4864.0,4869.62,145920,146088,Draymond greed would not let him get a layup and james goes down holding his head
991,4873.28,4875.28,146198,146258,The officials discussing
992,4880.08,4882.58,146402,146477,And I think they're going to take a look at it to see if it's a flagrant
993,4882.58,4884.58,146477,146537,And
994,4888.98,4891.78,146669,146753,There's contact to the head of lebron james
995,4892.42,4895.62,146772,146868,It'd be interesting to see the conclusion that they come up with here
996,4895.62,4898.92,146868,146967,But there's clearly with the right hand of jaymond green to the head
997,4903.38,4910.84,147101,147325,Goes up the block. This is a huge call again because it will be free throws and possession and as green picks up his fourth personal
998,4913.38,4915.14,147401,147454,And
999,4915.14,4917.86,147454,147535,Clearly to me there was contact on the head according to the rule
1000,4917.94,4922.0199999999995,147538,147660,"But not everything to the head is a flagrant foul. You need to make up your mind, sir"
1001,4922.66,4926.82,147679,147804,"No, I I don't think it is one. I think it will be called one"
1002,4927.62,4931.62,147828,147948,and I hate when games are decided on these like
1003,4933.44,4939.54,148003,148186,Influenced by like these like they're trying to split the atom over there and just can we play ball?
1004,4939.62,4943.54,148188,148306,"This is a great game. Absolutely. You have covered every base by the way, my friend"
1005,4944.34,4946.34,148330,148390,Well done
1006,4946.34,4948.5,148390,148455,Well james obviously shaken up by the play
1007,4949.06,4950.0199999999995,148471,148500,so
1008,4950.0199999999995,4955.62,148500,148668,He's going to get two free throws and he's really get two free throws and will they get possession and he's smart enough to
1009,4956.58,4958.58,148697,148757,Make sure they know he's hurt
1010,4963.06,4965.94,148891,148978,I'm gonna name my next son john goble
1011,4966.5,4970.5,148995,149115,Thank you john bring some sanity back to the nba
1012,4971.62,4973.62,149148,149208,You know and again part of it
1013,4973.86,4975.86,149215,149275,It's just such a crucial call for
1014,4977.219999999999,4980.9,149316,149427,I mean he's looking he's going up to block the shot hands down. I think what steve said
1015,4981.46,4983.46,149443,149503,There's no wind up
1016,4983.78,4990.9,149513,149727,And the impact is because james comes into him and i'm not going to take i'm not going to explain myself to the whole la roster
1017,4992.259999999999,4993.78,149767,149813,Play ball
1018,4993.78,4995.78,149813,149873,Well james will get the two free throws
1019,4996.5,5001.379999999999,149895,150041,"I'm not good at ripley lip reading, but I think he just said something about"
1020,5002.0199999999995,5004.0199999999995,150060,150120,trouble seeing
1021,5007.7,5012.58,150231,150377,Though again as steve javis said it was an awkward fall and that made it look worse than it was
1022,5012.9,5014.9,150387,150447,"And apparently got poked in the eye, too"
1023,5015.94,5022.98,150478,150689,My only problem with it. It wasn't a contest to the basketball. It was a contest to the face because he can't jump as well
1024,5026.099999999999,5028.099999999999,150782,150842,So
1025,5028.98,5031.94,150869,150958,Ties the game with 207 remaining
1026,5032.9,5037.78,150987,151133,I've been there before squinting my eyes just in case I miss a free throw. So I have an excuse i've been there
1027,5042.099999999999,5046.74,151262,151402,Had a rough first half but has made huge plays here in the second half a triple double
1028,5048.099999999999,5050.099999999999,151442,151502,Misses the second
1029,5050.660000000001,5056.58,151519,151697,And a loose ball foul is going to go against lebron james jordan pool did a good job pursuing that rebound
1030,5058.5,5061.700000000001,151755,151851,And really you look right now both teams are shooting the rest of the way
1031,5062.18,5067.700000000001,151865,152031,"So if you're going to be physical defensive you have to be physical and disciplined also, but you don't give up free throws"
1032,5068.820000000001,5072.58,152064,152177,Each team with one timeout left and as mark said both teams in the penalty
1033,5072.98,5074.98,152189,152249,To
1034,5075.86,5077.86,152275,152335,Basemore to pool
1035,5077.86,5085.62,152335,152568,Wiggins green and curry and an offensive foul call on dream on green on the moving screen west matthews draws that turnover
1036,5087.7,5091.94,152631,152758,Steve kurr can't believe that call nor can green who picks up his fifth
1037,5095.46,5098.66,152863,152959,And that's not illegal screen to me that's west matthews selling the foul
1038,5099.86,5101.62,152995,153048,he's at an
1039,5101.62,5104.0199999999995,153048,153120,important impact on this second half
1040,5106.5,5108.9,153195,153267,Caldwell pope back up to james
1041,5110.26,5112.98,153307,153389,Wiggins has done an excellent job defensively on him tonight
1042,5113.54,5119.78,153406,153593,Shot clock at six james looking to get a running start now past to caruso caruso on the drive inside davis for the slam
